assetName, assetId, routeId, ganttId, currentLocationId, nextLocationId, activityType, activityStartDateTime, activityEndDateTime, distance, cumulativeDistance, activityTime, cumulativeTime, activityCost, cumulativeCost, loadUnloadQty, loadUnloadWeight, loadUnloadCubic, loadUnloadShipmentCount, totalQtyOnAsset, totalWeightOnAsset, totalCubicOnAsset, totalShipmentCountOnAsset, remainingQtyCapacity, remainingWeightCapacity, remainingCubicCapacity, startLocationLatitude, startLocationLongitude, endLocationLatitude, endLocationLongitude, startDateTimeLocal, endDateTimeLocal
"Truck","000034","000034","3","DC_4","DC_4","Load",04/14/2016 04:27,04/14/2016 04:27,0.00,0.00,0.00,0.00,0.00,0.00,370.00,0.00,0.00,4,370.00,0.00,0.00,4,630.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/14/2016 04:27,04/14/2016 04:27
"Truck","000034","000034","4","DC_4","cz_6","Travel",04/14/2016 04:27,04/14/2016 09:55,300.51,300.51,327.83,327.83,360.62,360.62,0.00,0.00,0.00,0,370.00,0.00,0.00,0,630.00,9999.00,9999.00,51.92,4.48,53.55,9.99,04/14/2016 04:27,04/14/2016 09:55
"Truck","000034","000034","5","cz_6","cz_6","Unload",04/14/2016 09:55,04/14/2016 09:55,0.00,300.51,0.00,327.83,35.00,395.62,85.00,0.00,0.00,1,285.00,0.00,0.00,3,715.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/14/2016 09:55,04/14/2016 09:55
"Truck","000034","000034","6","cz_6","cz_1","Travel",04/14/2016 09:55,04/14/2016 12:27,139.49,440.00,152.17,480.00,167.38,563.00,0.00,0.00,0.00,0,285.00,0.00,0.00,0,715.00,9999.00,9999.00,53.55,9.99,51.51,-0.13,04/14/2016 09:55,04/14/2016 12:27
"Truck","000034","000034","7","cz_6","cz_1","LongBreak",04/14/2016 12:27,04/14/2016 12:27,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,285.00,0.00,0.00,0,715.00,9999.00,9999.00,53.55,9.99,51.51,-0.13,04/14/2016 12:27,04/14/2016 12:27
"Truck","000034","000034","8","cz_6","cz_1","Travel",04/14/2016 12:27,04/14/2016 19:27,385.00,825.00,420.00,900.00,462.00,1025.00,0.00,0.00,0.00,0,285.00,0.00,0.00,0,715.00,9999.00,9999.00,53.55,9.99,51.51,-0.13,04/14/2016 12:27,04/14/2016 19:27
"Truck","000034","000034","9","cz_1","cz_1","Unload",04/14/2016 19:27,04/14/2016 19:27,0.00,825.00,0.00,900.00,35.00,1060.00,98.00,0.00,0.00,1,187.00,0.00,0.00,2,813.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,04/14/2016 19:27,04/14/2016 19:27
"Truck","000034","000034","10","cz_1","cz_5","Travel",04/14/2016 19:27,04/14/2016 20:27,55.00,880.00,60.00,960.00,66.00,1126.00,0.00,0.00,0.00,0,187.00,0.00,0.00,0,813.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/14/2016 19:27,04/14/2016 20:27
"Truck","000034","000034","11","cz_1","cz_5","LongBreak",04/14/2016 20:27,04/14/2016 20:27,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,187.00,0.00,0.00,0,813.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/14/2016 20:27,04/14/2016 20:27
"Truck","000034","000034","12","cz_1","cz_5","Travel",04/14/2016 20:27,04/15/2016 00:00,195.03,1075.03,212.76,1172.76,234.03,1360.03,0.00,0.00,0.00,0,187.00,0.00,0.00,0,813.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/14/2016 20:27,04/15/2016 00:00
"Truck","000034","000034","13","cz_5","cz_5","Unload",04/15/2016 00:00,04/15/2016 00:00,0.00,1075.03,0.00,1172.76,35.00,1395.03,187.00,0.00,0.00,2,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,04/15/2016 00:00,04/15/2016 00:00
"Truck","000034","000034","14","cz_5","cz_5","EquipmentEnd",04/15/2016 00:00,04/15/2016 00:00,0.00,1075.03,0.00,1172.76,0.00,1395.03,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,04/15/2016 00:00,04/15/2016 00:00
"Truck","000035","000035","1","DC_4","DC_4","EquipmentStart",01/15/2016 05:21,01/15/2016 05:21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/15/2016 05:21,01/15/2016 05:21
"Truck","000035","000035","3","DC_4","DC_4","Load",01/15/2016 05:21,01/15/2016 05:21,0.00,0.00,0.00,0.00,0.00,0.00,368.00,0.00,0.00,4,368.00,0.00,0.00,4,632.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/15/2016 05:21,01/15/2016 05:21
"Truck","000035","000035","4","DC_4","cz_1","Travel",01/15/2016 05:21,01/15/2016 09:35,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,368.00,0.00,0.00,0,632.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,01/15/2016 05:21,01/15/2016 09:35
"Truck","000035","000035","5","cz_1","cz_1","Unload",01/15/2016 09:35,01/15/2016 09:35,0.00,233.33,0.00,254.54,35.00,314.99,187.00,0.00,0.00,2,181.00,0.00,0.00,2,819.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,01/15/2016 09:35,01/15/2016 09:35
"Truck","000035","000035","6","cz_1","cz_5","Travel",01/15/2016 09:35,01/15/2016 13:21,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,181.00,0.00,0.00,0,819.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/15/2016 09:35,01/15/2016 13:21
"Truck","000035","000035","7","cz_1","cz_5","LongBreak",01/15/2016 13:21,01/15/2016 13:21,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,181.00,0.00,0.00,0,819.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/15/2016 13:21,01/15/2016 13:21
"Truck","000035","000035","8","cz_1","cz_5","Travel",01/15/2016 13:21,01/15/2016 14:08,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,181.00,0.00,0.00,0,819.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/15/2016 13:21,01/15/2016 14:08
"Truck","000035","000035","9","cz_5","cz_5","Unload",01/15/2016 14:08,01/15/2016 14:08,0.00,483.35,0.00,527.30,35.00,650.03,85.00,0.00,0.00,1,96.00,0.00,0.00,1,904.00,9999.00,9999.00,48.86,2.35,48.86,2.35,01/15/2016 14:08,01/15/2016 14:08
"Truck","000035","000035","10","cz_5","cz_6","Travel",01/15/2016 14:08,01/15/2016 21:21,396.65,880.00,432.70,960.00,475.97,1126.00,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/15/2016 14:08,01/15/2016 21:21
"Truck","000035","000035","11","cz_5","cz_6","LongBreak",01/15/2016 21:21,01/15/2016 21:21,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/15/2016 21:21,01/15/2016 21:21
"Truck","000035","000035","12","cz_5","cz_6","Travel",01/15/2016 21:21,01/16/2016 00:00,145.42,1025.42,158.64,1118.64,174.51,1300.51,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/15/2016 21:21,01/16/2016 00:00
"Truck","000035","000035","13","cz_6","cz_6","Unload",01/16/2016 00:00,01/16/2016 00:00,0.00,1025.42,0.00,1118.64,35.00,1335.51,96.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/16/2016 00:00,01/16/2016 00:00
"Truck","000035","000035","14","cz_6","cz_6","EquipmentEnd",01/16/2016 00:00,01/16/2016 00:00,0.00,1025.42,0.00,1118.64,0.00,1335.51,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/16/2016 00:00,01/16/2016 00:00
"Truck","000036","000036","1","DC_4","DC_4","EquipmentStart",09/04/2016 19:45,09/04/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,09/04/2016 19:45,09/04/2016 19:45
"Truck","000036","000036","3","DC_4","DC_4","Load",09/04/2016 19:45,09/04/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,400.00,0.00,0.00,2,400.00,0.00,0.00,2,600.00,9999.00,9999.00,51.92,4.48,51.92,4.48,09/04/2016 19:45,09/04/2016 19:45
"Truck","000036","000036","4","DC_4","cz_1","Travel",09/04/2016 19:45,09/05/2016 00:00,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,400.00,0.00,0.00,0,600.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,09/04/2016 19:45,09/05/2016 00:00
"Truck","000036","000036","5","cz_1","cz_1","Unload",09/05/2016 00:00,09/05/2016 00:00,0.00,233.33,0.00,254.54,35.00,314.99,200.00,0.00,0.00,1,200.00,0.00,0.00,1,800.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,09/05/2016 00:00,09/05/2016 00:00
"Truck","000036","000036","6","cz_1","cz_5","Travel",09/05/2016 00:00,09/05/2016 03:45,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,200.00,0.00,0.00,0,800.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,09/05/2016 00:00,09/05/2016 03:45
"Truck","000036","000036","7","cz_1","cz_5","LongBreak",09/05/2016 03:45,09/05/2016 03:45,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,200.00,0.00,0.00,0,800.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,09/05/2016 03:45,09/05/2016 03:45
"Truck","000036","000036","8","cz_1","cz_5","Travel",09/05/2016 03:45,09/05/2016 04:32,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,200.00,0.00,0.00,0,800.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,09/05/2016 03:45,09/05/2016 04:32
"Truck","000036","000036","9","cz_5","cz_5","Unload",09/05/2016 04:32,09/05/2016 04:32,0.00,483.35,0.00,527.30,35.00,650.03,200.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,09/05/2016 04:32,09/05/2016 04:32
"Truck","000036","000036","10","cz_5","cz_5","EquipmentEnd",09/05/2016 04:32,09/05/2016 04:32,0.00,483.35,0.00,527.30,0.00,650.03,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,09/05/2016 04:32,09/05/2016 04:32
"Truck","000037","000037","1","DC_4","DC_4","EquipmentStart",03/15/2016 18:32,03/15/2016 18:32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,03/15/2016 18:32,03/15/2016 18:32
"Truck","000037","000037","3","DC_4","DC_4","Load",03/15/2016 18:32,03/15/2016 18:32,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,0.00,1,96.00,0.00,0.00,1,904.00,9999.00,9999.00,51.92,4.48,51.92,4.48,03/15/2016 18:32,03/15/2016 18:32
"Truck","000037","000037","4","DC_4","cz_6","Travel",03/15/2016 18:32,03/16/2016 00:00,300.51,300.51,327.83,327.83,360.62,360.62,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,51.92,4.48,53.55,9.99,03/15/2016 18:32,03/16/2016 00:00
"Truck","000037","000037","5","cz_6","cz_6","Unload",03/16/2016 00:00,03/16/2016 00:00,0.00,300.51,0.00,327.83,35.00,395.62,96.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,03/16/2016 00:00,03/16/2016 00:00
"Truck","000037","000037","6","cz_6","cz_6","EquipmentEnd",03/16/2016 00:00,03/16/2016 00:00,0.00,300.51,0.00,327.83,0.00,395.62,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,03/16/2016 00:00,03/16/2016 00:00
"Truck","000038","000038","1","DC_4","DC_4","EquipmentStart",01/03/2016 19:45,01/03/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/03/2016 19:45,01/03/2016 19:45
"Truck","000038","000038","3","DC_4","DC_4","Load",01/03/2016 19:45,01/03/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,479.00,0.00,0.00,5,479.00,0.00,0.00,5,521.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/03/2016 19:45,01/03/2016 19:45
"Truck","000038","000038","4","DC_4","cz_1","Travel",01/03/2016 19:45,01/04/2016 00:00,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,479.00,0.00,0.00,0,521.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,01/03/2016 19:45,01/04/2016 00:00
"Truck","000038","000038","5","cz_1","cz_1","Unload",01/04/2016 00:00,01/04/2016 00:00,0.00,233.33,0.00,254.54,35.00,314.99,190.00,0.00,0.00,2,289.00,0.00,0.00,3,711.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,01/04/2016 00:00,01/04/2016 00:00
"Truck","000038","000038","6","cz_1","cz_5","Travel",01/04/2016 00:00,01/04/2016 03:45,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,289.00,0.00,0.00,0,711.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/04/2016 00:00,01/04/2016 03:45
"Truck","000038","000038","7","cz_1","cz_5","LongBreak",01/04/2016 03:45,01/04/2016 03:45,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,289.00,0.00,0.00,0,711.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/04/2016 03:45,01/04/2016 03:45
"Truck","000038","000038","8","cz_1","cz_5","Travel",01/04/2016 03:45,01/04/2016 04:32,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,289.00,0.00,0.00,0,711.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/04/2016 03:45,01/04/2016 04:32
"Truck","000038","000038","9","cz_5","cz_5","Unload",01/04/2016 04:32,01/04/2016 04:32,0.00,483.35,0.00,527.30,35.00,650.03,95.00,0.00,0.00,1,194.00,0.00,0.00,2,806.00,9999.00,9999.00,48.86,2.35,48.86,2.35,01/04/2016 04:32,01/04/2016 04:32
"Truck","000038","000038","10","cz_5","cz_6","Travel",01/04/2016 04:32,01/04/2016 11:45,396.65,880.00,432.70,960.00,475.97,1126.00,0.00,0.00,0.00,0,194.00,0.00,0.00,0,806.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/04/2016 04:32,01/04/2016 11:45
"Truck","000038","000038","11","cz_5","cz_6","LongBreak",01/04/2016 11:45,01/04/2016 11:45,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,194.00,0.00,0.00,0,806.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/04/2016 11:45,01/04/2016 11:45
"Truck","000038","000038","12","cz_5","cz_6","Travel",01/04/2016 11:45,01/04/2016 14:24,145.42,1025.42,158.64,1118.64,174.51,1300.51,0.00,0.00,0.00,0,194.00,0.00,0.00,0,806.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/04/2016 11:45,01/04/2016 14:24
"Truck","000038","000038","13","cz_6","cz_6","Unload",01/04/2016 14:24,01/04/2016 14:24,0.00,1025.42,0.00,1118.64,35.00,1335.51,194.00,0.00,0.00,2,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/04/2016 14:24,01/04/2016 14:24
"Truck","000038","000038","14","cz_6","cz_6","EquipmentEnd",01/04/2016 14:24,01/04/2016 14:24,0.00,1025.42,0.00,1118.64,0.00,1335.51,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/04/2016 14:24,01/04/2016 14:24
"Truck","000039","000039","1","DC_4","DC_4","EquipmentStart",02/25/2016 19:45,02/25/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,02/25/2016 19:45,02/25/2016 19:45
"Truck","000039","000039","3","DC_4","DC_4","Load",02/25/2016 19:45,02/25/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,283.00,0.00,0.00,3,283.00,0.00,0.00,3,717.00,9999.00,9999.00,51.92,4.48,51.92,4.48,02/25/2016 19:45,02/25/2016 19:45
"Truck","000039","000039","4","DC_4","cz_1","Travel",02/25/2016 19:45,02/26/2016 00:00,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,283.00,0.00,0.00,0,717.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,02/25/2016 19:45,02/26/2016 00:00
"Truck","000039","000039","5","cz_1","cz_1","Unload",02/26/2016 00:00,02/26/2016 00:00,0.00,233.33,0.00,254.54,35.00,314.99,92.00,0.00,0.00,1,191.00,0.00,0.00,2,809.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,02/26/2016 00:00,02/26/2016 00:00
"Truck","000039","000039","6","cz_1","cz_5","Travel",02/26/2016 00:00,02/26/2016 03:45,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,191.00,0.00,0.00,0,809.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,02/26/2016 00:00,02/26/2016 03:45
"Truck","000039","000039","7","cz_1","cz_5","LongBreak",02/26/2016 03:45,02/26/2016 03:45,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,191.00,0.00,0.00,0,809.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,02/26/2016 03:45,02/26/2016 03:45
"Truck","000039","000039","8","cz_1","cz_5","Travel",02/26/2016 03:45,02/26/2016 04:32,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,191.00,0.00,0.00,0,809.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,02/26/2016 03:45,02/26/2016 04:32
"Truck","000039","000039","9","cz_5","cz_5","Unload",02/26/2016 04:32,02/26/2016 04:32,0.00,483.35,0.00,527.30,35.00,650.03,95.00,0.00,0.00,1,96.00,0.00,0.00,1,904.00,9999.00,9999.00,48.86,2.35,48.86,2.35,02/26/2016 04:32,02/26/2016 04:32
"Truck","000039","000039","10","cz_5","cz_6","Travel",02/26/2016 04:32,02/26/2016 11:45,396.65,880.00,432.70,960.00,475.97,1126.00,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,02/26/2016 04:32,02/26/2016 11:45
"Truck","000039","000039","11","cz_5","cz_6","LongBreak",02/26/2016 11:45,02/26/2016 11:45,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,02/26/2016 11:45,02/26/2016 11:45
"Truck","000039","000039","12","cz_5","cz_6","Travel",02/26/2016 11:45,02/26/2016 14:24,145.42,1025.42,158.64,1118.64,174.51,1300.51,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,02/26/2016 11:45,02/26/2016 14:24
"Truck","000039","000039","13","cz_6","cz_6","Unload",02/26/2016 14:24,02/26/2016 14:24,0.00,1025.42,0.00,1118.64,35.00,1335.51,96.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,02/26/2016 14:24,02/26/2016 14:24
"Truck","000039","000039","14","cz_6","cz_6","EquipmentEnd",02/26/2016 14:24,02/26/2016 14:24,0.00,1025.42,0.00,1118.64,0.00,1335.51,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,02/26/2016 14:24,02/26/2016 14:24
"Truck","000040","000040","1","DC_4","DC_4","EquipmentStart",04/08/2016 10:13,04/08/2016 10:13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/08/2016 10:13,04/08/2016 10:13
"Truck","000040","000040","3","DC_4","DC_4","Load",04/08/2016 10:13,04/08/2016 10:13,0.00,0.00,0.00,0.00,0.00,0.00,279.00,0.00,0.00,3,279.00,0.00,0.00,3,721.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/08/2016 10:13,04/08/2016 10:13
"Truck","000040","000040","4","DC_4","cz_1","Travel",04/08/2016 10:13,04/08/2016 14:27,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,279.00,0.00,0.00,0,721.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,04/08/2016 10:13,04/08/2016 14:27
"Truck","000040","000040","5","cz_1","cz_1","Unload",04/08/2016 14:27,04/08/2016 14:27,0.00,233.33,0.00,254.54,35.00,314.99,99.00,0.00,0.00,1,180.00,0.00,0.00,2,820.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,04/08/2016 14:27,04/08/2016 14:27
"Truck","000040","000040","6","cz_1","cz_6","Travel",04/08/2016 14:27,04/08/2016 18:13,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,180.00,0.00,0.00,0,820.00,9999.00,9999.00,51.51,-0.13,53.55,9.99,04/08/2016 14:27,04/08/2016 18:13
"Truck","000040","000040","7","cz_1","cz_6","LongBreak",04/08/2016 18:13,04/08/2016 18:13,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,180.00,0.00,0.00,0,820.00,9999.00,9999.00,51.51,-0.13,53.55,9.99,04/08/2016 18:13,04/08/2016 18:13
"Truck","000040","000040","8","cz_1","cz_6","Travel",04/08/2016 18:13,04/09/2016 00:00,317.81,757.81,346.70,826.70,381.37,944.37,0.00,0.00,0.00,0,180.00,0.00,0.00,0,820.00,9999.00,9999.00,51.51,-0.13,53.55,9.99,04/08/2016 18:13,04/09/2016 00:00
"Truck","000040","000040","9","cz_6","cz_6","Unload",04/09/2016 00:00,04/09/2016 00:00,0.00,757.81,0.00,826.70,35.00,979.37,180.00,0.00,0.00,2,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/09/2016 00:00,04/09/2016 00:00
"Truck","000040","000040","10","cz_6","cz_6","EquipmentEnd",04/09/2016 00:00,04/09/2016 00:00,0.00,757.81,0.00,826.70,0.00,979.37,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/09/2016 00:00,04/09/2016 00:00
"Truck","000041","000041","1","DC_4","DC_4","EquipmentStart",01/08/2016 19:45,01/08/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/08/2016 19:45,01/08/2016 19:45
"Truck","000041","000041","3","DC_4","DC_4","Load",01/08/2016 19:45,01/08/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,367.00,0.00,0.00,4,367.00,0.00,0.00,4,633.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/08/2016 19:45,01/08/2016 19:45
"Truck","000041","000041","4","DC_4","cz_1","Travel",01/08/2016 19:45,01/09/2016 00:00,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,367.00,0.00,0.00,0,633.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,01/08/2016 19:45,01/09/2016 00:00
"Truck","000041","000041","5","cz_1","cz_1","Unload",01/09/2016 00:00,01/09/2016 00:00,0.00,233.33,0.00,254.54,35.00,314.99,188.00,0.00,0.00,2,179.00,0.00,0.00,2,821.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,01/09/2016 00:00,01/09/2016 00:00
"Truck","000041","000041","6","cz_1","cz_5","Travel",01/09/2016 00:00,01/09/2016 03:45,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,179.00,0.00,0.00,0,821.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/09/2016 00:00,01/09/2016 03:45
"Truck","000041","000041","7","cz_1","cz_5","LongBreak",01/09/2016 03:45,01/09/2016 03:45,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,179.00,0.00,0.00,0,821.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/09/2016 03:45,01/09/2016 03:45
"Truck","000041","000041","8","cz_1","cz_5","Travel",01/09/2016 03:45,01/09/2016 04:32,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,179.00,0.00,0.00,0,821.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/09/2016 03:45,01/09/2016 04:32
"Truck","000041","000041","9","cz_5","cz_5","Unload",01/09/2016 04:32,01/09/2016 04:32,0.00,483.35,0.00,527.30,35.00,650.03,96.00,0.00,0.00,1,83.00,0.00,0.00,1,917.00,9999.00,9999.00,48.86,2.35,48.86,2.35,01/09/2016 04:32,01/09/2016 04:32
"Truck","000041","000041","10","cz_5","cz_6","Travel",01/09/2016 04:32,01/09/2016 11:45,396.65,880.00,432.70,960.00,475.97,1126.00,0.00,0.00,0.00,0,83.00,0.00,0.00,0,917.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/09/2016 04:32,01/09/2016 11:45
"Truck","000041","000041","11","cz_5","cz_6","LongBreak",01/09/2016 11:45,01/09/2016 11:45,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,83.00,0.00,0.00,0,917.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/09/2016 11:45,01/09/2016 11:45
"Truck","000041","000041","12","cz_5","cz_6","Travel",01/09/2016 11:45,01/09/2016 14:24,145.42,1025.42,158.64,1118.64,174.51,1300.51,0.00,0.00,0.00,0,83.00,0.00,0.00,0,917.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/09/2016 11:45,01/09/2016 14:24
"Truck","000041","000041","13","cz_6","cz_6","Unload",01/09/2016 14:24,01/09/2016 14:24,0.00,1025.42,0.00,1118.64,35.00,1335.51,83.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/09/2016 14:24,01/09/2016 14:24
"Truck","000041","000041","14","cz_6","cz_6","EquipmentEnd",01/09/2016 14:24,01/09/2016 14:24,0.00,1025.42,0.00,1118.64,0.00,1335.51,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/09/2016 14:24,01/09/2016 14:24
"Truck","000042","000042","1","DC_4","DC_4","EquipmentStart",02/15/2016 09:54,02/15/2016 09:54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,02/15/2016 09:54,02/15/2016 09:54
