0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.47"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.47"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.48"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.48"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.49"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.49"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.50"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.50"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.51"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.51"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.52"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.52"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.53"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.53"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.54"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.54"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.55"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.55"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.56"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.56"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.57"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.57"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.58"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.58"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.59"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.59"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.60"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.60"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.61"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.61"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.62"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.62"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.63"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.63"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.64"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.64"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.65"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.65"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.66"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.66"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.67"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.67"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.68"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.68"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.69"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.69"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.70"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.70"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.71"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.71"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.72"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.72"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.73"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
