Customer_Name,Customer_Latitude,Customer_Longitude,Customer_Demand,Clustomer_ID,Distance_to_Clustomer,
CZ_SHREVEPORT_LA,32.51039,-93.75056,3321.00000,Clustomer_154,0.00000
CZ_SIOUX FALLS_SD,43.54436,-96.72377,2565.00000,Clustomer_155,0.00000
CZ_SOUTH BEND_IN,41.67538,-86.25603,1686.00000,Clustomer_156,0.00000
CZ_SPARTANBURG_SC,34.94825,-81.93487,3927.00000,Clustomer_157,0.00000
CZ_SPOKANE_WA,47.65798,-117.42537,3483.00000,Clustomer_158,0.00000
CZ_SPRINGFIELD_IL,39.79939,-89.64899,1938.00000,Clustomer_159,0.00000
CZ_SPRINGFIELD_MO,37.21538,-93.29429,2658.00000,Clustomer_160,0.00000
CZ_SYRACUSE_NY,43.04576,-76.15223,2421.00000,Clustomer_161,0.00000
CZ_TALLAHASSEE_FL,30.44119,-84.28060,3024.00000,Clustomer_162,0.00000
CZ_TEXARKANA_TX,33.42558,-94.04825,2239.00000,Clustomer_163,0.00000
CZ_TOLEDO_OH,41.64127,-83.54559,4788.00000,Clustomer_164,0.00000
CZ_TOPEKA_KS,39.05319,-95.67261,2124.00000,Clustomer_165,0.00000
CZ_TUCSON_AZ,32.21589,-110.96896,8670.00000,Clustomer_166,0.00000
CZ_TULSA_OK,36.15100,-95.99490,6531.00000,Clustomer_167,0.00000
CZ_VISALIA_CA,36.31911,-119.33043,2073.00000,Clustomer_168,0.00000
CZ_WACO_TX,31.55524,-97.13560,2079.00000,Clustomer_169,0.00000
CZ_WICHITA FALLS_TX,33.90883,-98.49450,1743.00000,Clustomer_170,0.00000
CZ_WICHITA_KS,37.68978,-97.34171,6372.00000,Clustomer_171,0.00000
CZ_WILMINGTON_NC,34.24150,-77.93399,1776.00000,Clustomer_172,0.00000
CZ_YOUNGSTOWN_OH,41.09810,-80.65079,6954.00000,Clustomer_173,0.00000
