SiteName	ProductName	PeriodName	ScenarioID	ScenarioStepNumber	TargetServiceLevel	OptimizedAverageServiceLevel	ServiceType	SafetyStock	ExtraSafetyStock	USFSafetyStock	TotalSafetyStock	SafetyStockDOS	SafetyStockCost	Coverage	DemandMean	DemandStdDev	DemandClass	SourceName	DestinationName	BOMName	Mode	ServiceTime	ImmediateLeadTime	MaxLeadTime	BatchSize	RecommendedPolicy	PolicyParameter1	PolicyParameter2	ExpectedType1Service	ExpectedType2Service	ExpectedType3Service	LeadTimeDemandDistribution	LeadTimeDemandMean	LeadTimeDemandStdDev	AverageBackorders	AverageInventory	AverageOrderQty	SourcingType	RQPolicyParam1	RQPolicyParam2	BSPolicyParam1	BSPolicyParam2	sSPolicyParam1	sSPolicyParam2	TSPolicyParam1	TSPolicyParam2	SafetyStockValue	ProductSet	CycleStock	CycleStockCost	WorkInProgressInventory	WorkInProgressInventoryCost	IncomingInTransitInventory	IncomingInTransitInventoryCost	TotalInventory	TotalInventoryCost	TotalInventoryValue	Status	SubModelID
Plant1	Raw_03	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3062.36667	2966.19669	Slow-HighlyVariable						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	4593.55000	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04438	0.00000	0.00000	2189.59217	64.78793	2191.09217	64.83232	6573.27650	Success	4
Plant1	000003	PERIOD_004	0	1	0.95000	0.00000	Type1	5430.00000	4570.00000	0.00000	10000.00000	10.61271	1972.60274	11.00000	942.26667	912.67590	Slow-HighlyVariable					0.00000	10.00000	11.00000	1.00000	s,S	15794.00000	15795.00000	0.95001		0.95002	Mixture of Distributions	10364.93333	3027.00353	88.67472	5518.24139	1413.40000	Single	15794.00000	1.00000	15795.00000		15794.00000	15795.00000	0	0	200000.00000	1	0.50000	0.09863	4711.33333	929.35890	0.00000	0.00000	14711.83333	2902.06027	294236.66667	Success	4
Raw Material Supplier	Raw_02	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1413.40000	1369.01386	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	2120.10000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00986	0.00000	0.00000	0.00000	0.00000	0.50000	0.00986	1.00000	Success	4
Raw Material Supplier	Raw_01	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1177.83333	1140.84488	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1766.75000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	4
Raw Material Supplier	Raw_03	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3062.36667	2966.19669	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	4593.55000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01479	0.00000	0.00000	0.00000	0.00000	0.50000	0.01479	1.50000	Success	4
DC_4	FG_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	5
DC_6	FG_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	5
Filling Plant	Bulk_02	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	5
DC_4	FG_02	PERIOD_005	0	1	0.95000	0.00000	Type1	104.00000	0.00000	0.00000	104.00000	2.45545	127.19342	1.00000	42.35484	50.44836	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	146.00000	147.00000	0.95027		0.95071	Mixture of Distributions	42.35484	51.37027	2.83749	106.98265	72.94578	Single	146.00000	1.00000	147.00000		146.00000	147.00000	0	0	12480.00000	1	0.50000	0.61151	0.00000	0.00000	18.56554	22.70591	123.06554	150.51084	14767.86452	Success	5
DC_1	FG_01	PERIOD_005	0	1	0.95000	0.00000	Type1	289.00000	0.00000	0.00000	289.00000	23.27013	294.54247	21.00000	12.41935	32.80729	Slow-LowVariable						1.00000	43.00000	1.00000	BaseStock	550.00000		0.95041		0.95062	Mixture of Distributions	260.80645	150.90450	5.62072	294.31427	96.25000	Single	549.00000	1.00000	550.00000		549.00000	550.00000	0	0	28900.00000	1	0.50000	0.50959	0.00000	0.00000	4.76075	4.85205	294.26075	299.90411	29426.07527	Success	5
DC_1	FG_02	PERIOD_005	0	1	0.95000	0.00000	Type1	112.00000	0.00000	0.00000	112.00000	2.44852	136.97753	1.00000	45.74194	54.05859	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	157.00000	158.00000	0.95042		0.95083	Mixture of Distributions	45.74194	55.06190	3.02032	114.77839	74.63658	Single	157.00000	1.00000	158.00000		157.00000	158.00000	0	0	13440.00000	1	0.50000	0.61151	0.00000	0.00000	17.53441	21.44482	130.03441	159.03386	15604.12903	Success	5
DC_6	FG_02	PERIOD_005	0	1	0.95000	0.00000	Type1	90.00000	0.00000	0.00000	90.00000	3.78562	110.07123	1.00000	23.77419	45.53073	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	113.00000	114.00000	0.95033		0.95072	Mixture of Distributions	23.77419	45.85436	3.38293	93.10874	81.88928	Single	113.00000	1.00000	114.00000		113.00000	114.00000	0	0	10800.00000	1	0.50000	0.61151	0.00000	0.00000	5.08173	6.21503	95.58173	116.89777	11469.80806	Success	5
Plant2	Bulk_02	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	5
Plant2	000001	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	248.58065	256.69032	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	335.07263	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.15288	0.00000	0.00000	179.59952	18.30439	181.09952	18.45727	1810.99516	Success	5
Plant2	000002	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	372.87097	385.03547	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	502.58564	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22932	0.00000	0.00000	269.39927	41.18488	270.89927	41.41419	4063.48911	Success	5
Plant2	000003	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	497.16129	513.38063	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	670.10281	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.30575	0.00000	0.00000	359.19903	73.21756	360.69903	73.52331	7213.98065	Success	5
Filling Plant	FG_02	PERIOD_005	0	1	0.95000	0.00000	Type1	827.00000	0.00000	0.00000	827.00000	7.39245	1011.43233	20.00000	111.87097	109.39157	Smooth						10.00000	42.00000	1.00000	R,Q	3065.00000	1.00000	0.95014		0.95024	Normal	2237.41935	502.73191	10.44598	838.52662	150.78413	Single	3065.00000	1.00000	3066.00000		3065.00000	3066.00000	0	0	99240.00000	1	0.50000	0.61151	559.35484	684.09863	0.00000	0.00000	1386.85484	1696.14247	166422.58065	Success	5
Filling Plant	FG_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	12.41935	32.80729	Slow-LowVariable						10.00000	42.00000	1.00000	BaseStock	0					Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	96.25000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	62.09677	63.28767	0.00000	0.00000	62.59677	63.79726	6259.67742	Success	5
Filling Plant	Pack_02	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	111.87097	109.39157	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	150.78413	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	70.52532	0.71878	71.02532	0.72387	71.02532	Success	5
Filling Plant	Bulk_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	124.29032	128.34516	Erratic						10.00000	32.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	167.57513	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.45863	0.00000	0.00000	1242.90323	380.02192	1244.40323	380.48055	37332.09677	Success	5
Filling Plant	Pack_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	12.41935	32.80729	Slow-LowVariable					1.00000	1.00000	1.00000	1.00000	BaseStock	0					Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	96.25000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	7.82937	0.07980	8.32937	0.08489	8.32937	Success	5
Pack Supplier	Pack_02	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	111.87097	109.39157	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	150.78413	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	5
Pack Supplier	Pack_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	12.41935	32.80729	Slow-LowVariable					0.00000	0.00000	0.00000	1.00000	BaseStock	0					Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	96.25000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	5
Plant2	Bulk_01	PERIOD_005	0	1	0.95000	0.00000	Type1	768.00000	0.00000	0.00000	768.00000	6.17908	234.81863	11.00000	124.29032	128.34516	Erratic					0.00000	10.00000	22.00000	1.00000	s,S	2135.00000	2136.00000	0.95013		0.95022	Mixture of Distributions	1367.19355	425.67273	12.65411	780.96056	167.52855	Single	2135.00000	1.00000	2136.00000		2135.00000	2136.00000	0	0	23040.00000	1	0.50000	0.15288	621.45161	190.01096	0.00000	0.00000	1389.95161	424.98247	41698.54839	Success	5
Plant1	000001	PERIOD_005	0	1	0.95000	0.00000	Type1	1535.00000	8465.00000	0.00000	10000.00000	40.22839	1019.17808	11.00000	248.58065	256.69032	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	4269.00000	4270.00000	0.95004		0.95009	Mixture of Distributions	2734.38710	851.34547	25.38297	1560.49587	335.04717	Single	4269.00000	1.00000	4270.00000		4269.00000	4270.00000	0	0	100000.00000	1	0.50000	0.05096	1242.90323	126.67397	0.00000	0.00000	11243.40323	1145.90301	112434.03226	Success	5
Plant1	Raw_02	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	745.74194	770.07095	Erratic					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1005.13184	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	533.20548	10.86863	533.70548	10.87882	1067.41097	Success	5
Plant1	Raw_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	621.45161	641.72579	Erratic						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	837.62172	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01529	0.00000	0.00000	444.33790	4.52859	445.83790	4.54388	445.83790	Success	5
Plant1	000002	PERIOD_005	0	1	0.95000	0.00000	Type1	2302.00000	7698.00000	0.00000	10000.00000	26.81893	1528.76712	11.00000	372.87097	385.03547	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	6403.00000	6404.00000	0.95001		0.95004	Mixture of Distributions	4101.58065	1277.01820	38.11190	2340.03126	502.56780	Single	6403.00000	1.00000	6404.00000		6403.00000	6404.00000	0	0	150000.00000	1	0.50000	0.07644	1864.35484	285.01644	0.00000	0.00000	11864.85484	1813.86000	177972.82258	Success	5
Plant1	Raw_03	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1615.77419	1668.48705	Erratic						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	2177.78821	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04586	0.00000	0.00000	1155.27855	35.32304	1156.77855	35.36890	3470.33565	Success	5
Plant1	000003	PERIOD_005	0	1	0.95000	0.00000	Type1	3070.00000	6930.00000	0.00000	10000.00000	20.11420	2038.35616	11.00000	497.16129	513.38063	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	8538.00000	8539.00000	0.95004		0.95007	Mixture of Distributions	5468.77419	1702.69093	50.79090	3120.51670	670.08896	Single	8538.00000	1.00000	8539.00000		8538.00000	8539.00000	0	0	200000.00000	1	0.50000	0.10192	2485.80645	506.69589	0.00000	0.00000	12486.30645	2545.15397	249726.12903	Success	5
Raw Material Supplier	Raw_02	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	745.74194	770.07095	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1005.13184	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	0.00000	0.00000	0.50000	0.01019	1.00000	Success	5
Raw Material Supplier	Raw_01	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	621.45161	641.72579	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	837.61034	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	5
Raw Material Supplier	Raw_03	PERIOD_005	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1615.77419	1668.48705	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	2177.78332	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01529	0.00000	0.00000	0.00000	0.00000	0.50000	0.01529	1.50000	Success	5
DC_1	FG_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	0.00000	0.00000	0.50000	0.49315	50.00000	Skipped	6
DC_4	FG_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	0.00000	0.00000	0.50000	0.49315	50.00000	Skipped	6
DC_6	FG_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	0.00000	0.00000	0.50000	0.49315	50.00000	Skipped	6
Filling Plant	Bulk_02	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.19726	0.00000	0.00000	0.00000	0.00000	0.50000	0.19726	20.00000	Skipped	6
DC_4	FG_02	PERIOD_006	0	1	0.95000	0.00000	Type1	97.00000	0.00000	0.00000	97.00000	1.59978	114.80548	1.00000	60.63333	56.84430	Smooth						1.00000	43.00000	1.00000	R,Q	157.00000	1.00000	0.95022		0.95109	Normal	60.63333	58.51192	1.19178	98.05844	82.68237	Single	157.00000	1.00000	158.00000		157.00000	158.00000	0	0	11640.00000	1	0.50000	0.59178	0.00000	0.00000	26.57761	31.45624	124.07761	146.85350	14889.31333	Success	6
DC_1	FG_02	PERIOD_006	0	1	0.95000	0.00000	Type1	105.00000	0.00000	0.00000	105.00000	2.19207	124.27397	1.00000	47.90000	50.30894	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	152.00000	153.00000	0.95087		0.95133	Mixture of Distributions	47.90000	51.48831	2.61344	107.21344	68.43437	Single	152.00000	1.00000	153.00000		152.00000	153.00000	0	0	12600.00000	1	0.50000	0.59178	0.00000	0.00000	18.36167	21.73216	123.86167	146.59792	14863.40000	Success	6
DC_6	FG_02	PERIOD_006	0	1	0.95000	0.00000	Type1	98.00000	0.00000	0.00000	98.00000	3.15451	115.98904	1.00000	31.06667	48.12264	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	129.00000	130.00000	0.95065		0.95105	Mixture of Distributions	31.06667	48.64453	3.12626	101.55959	84.72727	Single	129.00000	1.00000	130.00000		129.00000	130.00000	0	0	11760.00000	1	0.50000	0.59178	0.00000	0.00000	6.64050	7.85944	105.14050	124.44026	12616.86000	Success	6
Filling Plant	FG_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	0.00000	42.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.49315	0.00000	0.00000	0.00000	0.00000	0.50000	0.49315	50.00000	Skipped	6
Plant2	Bulk_02	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.19726	0.00000	0.00000	0.00000	0.00000	0.50000	0.19726	20.00000	Skipped	6
Plant2	000001	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	279.20000	221.98266	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	310.23286	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.14795	0.00000	0.00000	201.72200	19.89587	203.22200	20.04381	2032.22000	Success	6
Plant2	000002	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	418.80000	332.97400	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	465.34006	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22192	0.00000	0.00000	302.58300	44.76570	304.08300	44.98762	4561.24500	Success	6
Plant2	000003	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	558.40000	443.96533	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	620.44930	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.29589	0.00000	0.00000	403.44400	79.58347	404.94400	79.87936	8098.88000	Success	6
Filling Plant	FG_02	PERIOD_006	0	1	0.95000	0.00000	Type1	851.00000	0.00000	0.00000	851.00000	6.09599	1007.21096	20.00000	139.60000	110.99133	Smooth						10.00000	42.00000	1.00000	R,Q	3643.00000	1.00000	0.95013		0.95023	Normal	2792.00000	516.97359	10.74384	862.24384	155.11335	Single	3643.00000	1.00000	3644.00000		3643.00000	3644.00000	0	0	102120.00000	1	0.50000	0.59178	698.00000	826.12603	0.00000	0.00000	1549.50000	1833.92877	185940.00000	Success	6
Filling Plant	Pack_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Skipped	6
Filling Plant	Bulk_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	139.60000	110.99133	Smooth						10.00000	32.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	155.13432	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.44384	0.00000	0.00000	1396.00000	413.06301	1397.50000	413.50685	41925.00000	Success	6
Filling Plant	Pack_02	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	139.60000	110.99133	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	155.11335	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	88.00617	0.86801	88.50617	0.87294	88.50617	Success	6
Pack Supplier	Pack_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Skipped	6
Pack Supplier	Pack_02	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	139.60000	110.99133	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	155.11335	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	6
Plant2	Bulk_01	PERIOD_006	0	1	0.95000	0.00000	Type1	606.00000	0.00000	0.00000	606.00000	4.34097	179.30959	11.00000	139.60000	110.99133	Smooth					0.00000	10.00000	22.00000	1.00000	R,Q	2142.00000	1.00000	0.95025		0.95039	Normal	1535.60000	368.11660	7.62144	614.52144	155.11335	Single	2142.00000	1.00000	2143.00000		2142.00000	2143.00000	0	0	18180.00000	1	0.50000	0.14795	698.00000	206.53151	0.00000	0.00000	1304.50000	385.98904	39135.00000	Success	6
Plant1	000001	PERIOD_006	0	1	0.95000	0.00000	Type1	1211.00000	8789.00000	0.00000	10000.00000	35.81662	986.30137	11.00000	279.20000	221.98266	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	4283.00000	1.00000	0.95011		0.95018	Normal	3071.20000	736.23321	15.31742	1227.61742	310.22324	Single	4283.00000	1.00000	4284.00000		4283.00000	4284.00000	0	0	100000.00000	1	0.50000	0.04932	1396.00000	137.68767	0.00000	0.00000	11396.50000	1124.03836	113965.00000	Success	6
Plant1	Raw_02	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	837.60000	665.94799	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	930.66696	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00986	0.00000	0.00000	598.88400	11.81360	599.38400	11.82347	1198.76800	Success	6
Plant1	Raw_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	698.00000	554.95666	Smooth						1.00000	1.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	775.55932	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01479	0.00000	0.00000	499.07000	4.92233	500.57000	4.93713	500.57000	Success	6
