ScenarioID	ScenarioStepNumber	Site	Product	Date	Quantity
0	1	PLANT1	RAW_03	06/10/2016	2327
0	1	PLANT1	RAW_03	06/11/2016	2236
0	1	PLANT1	RAW_03	06/12/2016	793
0	1	PLANT1	RAW_03	06/13/2016	3419
0	1	PLANT1	RAW_03	06/14/2016	3510
0	1	PLANT1	RAW_03	06/15/2016	572
0	1	PLANT1	RAW_03	06/16/2016	1820
0	1	PLANT1	RAW_03	06/17/2016	2470
0	1	PLANT1	RAW_03	06/18/2016	78
0	1	PLANT1	RAW_03	06/19/2016	3458
0	1	PLANT1	RAW_03	06/20/2016	793
0	1	PLANT1	RAW_03	06/21/2016	2080
0	1	PLANT1	RAW_03	06/22/2016	884
0	1	PLANT1	RAW_03	06/23/2016	949
0	1	PLANT1	RAW_03	06/24/2016	1261
0	1	PLANT1	RAW_03	06/25/2016	2522
0	1	PLANT1	RAW_03	06/26/2016	2119
0	1	PLANT1	RAW_03	06/27/2016	1131
0	1	PLANT1	RAW_03	06/29/2016	5889
0	1	PLANT1	000003	06/01/2016	1472
0	1	PLANT1	000003	06/02/2016	20
0	1	PLANT1	000003	06/04/2016	456
0	1	PLANT1	000003	06/05/2016	1028
0	1	PLANT1	000003	06/06/2016	328
0	1	PLANT1	000003	06/07/2016	452
0	1	PLANT1	000003	06/08/2016	524
0	1	PLANT1	000003	06/09/2016	684
0	1	PLANT1	000003	06/10/2016	716
0	1	PLANT1	000003	06/11/2016	688
0	1	PLANT1	000003	06/12/2016	244
0	1	PLANT1	000003	06/13/2016	1052
0	1	PLANT1	000003	06/14/2016	1080
0	1	PLANT1	000003	06/15/2016	176
0	1	PLANT1	000003	06/16/2016	560
0	1	PLANT1	000003	06/17/2016	760
0	1	PLANT1	000003	06/18/2016	24
0	1	PLANT1	000003	06/19/2016	1064
0	1	PLANT1	000003	06/20/2016	244
0	1	PLANT1	000003	06/21/2016	640
0	1	PLANT1	000003	06/22/2016	272
0	1	PLANT1	000003	06/23/2016	292
0	1	PLANT1	000003	06/24/2016	388
0	1	PLANT1	000003	06/25/2016	776
0	1	PLANT1	000003	06/26/2016	652
0	1	PLANT1	000003	06/27/2016	348
0	1	PLANT1	000003	06/29/2016	1812
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/01/2016	2208
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/02/2016	30
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/04/2016	684
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/05/2016	1542
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/06/2016	492
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/07/2016	678
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/08/2016	786
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/09/2016	1026
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/10/2016	1074
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/11/2016	1032
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/12/2016	366
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/13/2016	1578
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/14/2016	1620
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/15/2016	264
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/16/2016	840
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/17/2016	1140
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/18/2016	36
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/19/2016	1596
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/20/2016	366
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/21/2016	960
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/22/2016	408
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/23/2016	438
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/24/2016	582
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/25/2016	1164
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/26/2016	978
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/27/2016	522
0	1	RAW MATERIAL SUPPLIER	RAW_02	06/29/2016	2718
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/01/2016	1840
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/02/2016	25
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/04/2016	570
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/05/2016	1285
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/06/2016	410
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/07/2016	565
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/08/2016	655
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/09/2016	855
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/10/2016	895
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/11/2016	860
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/12/2016	305
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/13/2016	1315
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/14/2016	1350
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/15/2016	220
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/16/2016	700
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/17/2016	950
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/18/2016	30
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/19/2016	1330
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/20/2016	305
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/21/2016	800
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/22/2016	340
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/23/2016	365
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/24/2016	485
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/25/2016	970
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/26/2016	815
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/27/2016	435
0	1	RAW MATERIAL SUPPLIER	RAW_01	06/29/2016	2265
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/01/2016	4784
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/02/2016	65
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/04/2016	1482
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/05/2016	3341
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/06/2016	1066
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/07/2016	1469
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/08/2016	1703
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/09/2016	2223
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/10/2016	2327
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/11/2016	2236
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/12/2016	793
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/13/2016	3419
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/14/2016	3510
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/15/2016	572
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/16/2016	1820
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/17/2016	2470
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/18/2016	78
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/19/2016	3458
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/20/2016	793
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/21/2016	2080
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/22/2016	884
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/23/2016	949
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/24/2016	1261
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/25/2016	2522
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/26/2016	2119
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/27/2016	1131
0	1	RAW MATERIAL SUPPLIER	RAW_03	06/29/2016	5889
0	1	DC_4	FG_02	07/01/2016	10
0	1	DC_4	FG_02	07/02/2016	40
0	1	DC_4	FG_02	07/05/2016	66
0	1	DC_4	FG_02	07/07/2016	7
0	1	DC_4	FG_02	07/08/2016	59
0	1	DC_4	FG_02	07/09/2016	91
0	1	DC_4	FG_02	07/10/2016	90
0	1	DC_4	FG_02	07/11/2016	40
0	1	DC_4	FG_02	07/12/2016	45
0	1	DC_4	FG_02	07/13/2016	6
0	1	DC_4	FG_02	07/15/2016	80
0	1	DC_4	FG_02	07/16/2016	61
0	1	DC_4	FG_02	07/19/2016	71
0	1	DC_4	FG_02	07/20/2016	90
0	1	DC_4	FG_02	07/21/2016	72
0	1	DC_4	FG_02	07/22/2016	5
0	1	DC_4	FG_02	07/23/2016	45
0	1	DC_4	FG_02	07/25/2016	68
0	1	DC_4	FG_02	07/27/2016	38
0	1	DC_4	FG_02	07/29/2016	245
0	1	DC_4	FG_02	07/31/2016	94
0	1	DC_1	FG_02	07/01/2016	137
0	1	DC_1	FG_02	07/02/2016	82
0	1	DC_1	FG_02	07/04/2016	116
0	1	DC_1	FG_02	07/05/2016	59
0	1	DC_1	FG_02	07/07/2016	70
0	1	DC_1	FG_02	07/08/2016	70
0	1	DC_1	FG_02	07/10/2016	124
0	1	DC_1	FG_02	07/13/2016	32
0	1	DC_1	FG_02	07/14/2016	85
0	1	DC_1	FG_02	07/16/2016	86
0	1	DC_1	FG_02	07/19/2016	130
0	1	DC_1	FG_02	07/22/2016	68
0	1	DC_1	FG_02	07/23/2016	94
0	1	DC_1	FG_02	07/25/2016	143
0	1	DC_1	FG_02	07/26/2016	70
0	1	DC_1	FG_02	07/29/2016	151
0	1	DC_1	FG_02	07/31/2016	95
0	1	DC_6	FG_02	07/02/2016	122
0	1	DC_6	FG_02	07/05/2016	107
0	1	DC_6	FG_02	07/07/2016	52
0	1	DC_6	FG_02	07/08/2016	44
0	1	DC_6	FG_02	07/10/2016	92
0	1	DC_6	FG_02	07/11/2016	87
0	1	DC_6	FG_02	07/13/2016	32
0	1	DC_6	FG_02	07/14/2016	68
0	1	DC_6	FG_02	07/16/2016	51
0	1	DC_6	FG_02	07/17/2016	64
0	1	DC_6	FG_02	07/19/2016	35
0	1	DC_6	FG_02	07/20/2016	73
0	1	DC_6	FG_02	07/23/2016	50
0	1	DC_6	FG_02	07/25/2016	4
0	1	DC_6	FG_02	07/27/2016	4
0	1	DC_6	FG_02	07/29/2016	115
0	1	PLANT2	000001	07/01/2016	294
0	1	PLANT2	000001	07/02/2016	488
0	1	PLANT2	000001	07/04/2016	232
0	1	PLANT2	000001	07/05/2016	464
0	1	PLANT2	000001	07/07/2016	258
0	1	PLANT2	000001	07/08/2016	346
0	1	PLANT2	000001	07/09/2016	182
0	1	PLANT2	000001	07/10/2016	612
0	1	PLANT2	000001	07/11/2016	254
0	1	PLANT2	000001	07/12/2016	90
0	1	PLANT2	000001	07/13/2016	140
0	1	PLANT2	000001	07/14/2016	306
0	1	PLANT2	000001	07/15/2016	160
0	1	PLANT2	000001	07/16/2016	396
0	1	PLANT2	000001	07/17/2016	128
0	1	PLANT2	000001	07/19/2016	472
0	1	PLANT2	000001	07/20/2016	326
0	1	PLANT2	000001	07/21/2016	144
0	1	PLANT2	000001	07/22/2016	146
0	1	PLANT2	000001	07/23/2016	378
0	1	PLANT2	000001	07/25/2016	430
0	1	PLANT2	000001	07/26/2016	140
0	1	PLANT2	000001	07/27/2016	84
0	1	PLANT2	000001	07/29/2016	1022
0	1	PLANT2	000001	07/31/2016	378
0	1	PLANT2	000002	07/01/2016	441
0	1	PLANT2	000002	07/02/2016	732
0	1	PLANT2	000002	07/04/2016	348
0	1	PLANT2	000002	07/05/2016	696
0	1	PLANT2	000002	07/07/2016	387
0	1	PLANT2	000002	07/08/2016	519
0	1	PLANT2	000002	07/09/2016	273
0	1	PLANT2	000002	07/10/2016	918
0	1	PLANT2	000002	07/11/2016	381
0	1	PLANT2	000002	07/12/2016	135
0	1	PLANT2	000002	07/13/2016	210
0	1	PLANT2	000002	07/14/2016	459
0	1	PLANT2	000002	07/15/2016	240
0	1	PLANT2	000002	07/16/2016	594
0	1	PLANT2	000002	07/17/2016	192
0	1	PLANT2	000002	07/19/2016	708
0	1	PLANT2	000002	07/20/2016	489
0	1	PLANT2	000002	07/21/2016	216
0	1	PLANT2	000002	07/22/2016	219
0	1	PLANT2	000002	07/23/2016	567
0	1	PLANT2	000002	07/25/2016	645
0	1	PLANT2	000002	07/26/2016	210
0	1	PLANT2	000002	07/27/2016	126
0	1	PLANT2	000002	07/29/2016	1533
0	1	PLANT2	000002	07/31/2016	567
0	1	PLANT2	000003	07/01/2016	588
0	1	PLANT2	000003	07/02/2016	976
0	1	PLANT2	000003	07/04/2016	464
0	1	PLANT2	000003	07/05/2016	928
0	1	PLANT2	000003	07/07/2016	516
0	1	PLANT2	000003	07/08/2016	692
0	1	PLANT2	000003	07/09/2016	364
0	1	PLANT2	000003	07/10/2016	1224
0	1	PLANT2	000003	07/11/2016	508
0	1	PLANT2	000003	07/12/2016	180
0	1	PLANT2	000003	07/13/2016	280
0	1	PLANT2	000003	07/14/2016	612
0	1	PLANT2	000003	07/15/2016	320
0	1	PLANT2	000003	07/16/2016	792
0	1	PLANT2	000003	07/17/2016	256
0	1	PLANT2	000003	07/19/2016	944
0	1	PLANT2	000003	07/20/2016	652
0	1	PLANT2	000003	07/21/2016	288
0	1	PLANT2	000003	07/22/2016	292
0	1	PLANT2	000003	07/23/2016	756
0	1	PLANT2	000003	07/25/2016	860
0	1	PLANT2	000003	07/26/2016	280
0	1	PLANT2	000003	07/27/2016	168
0	1	PLANT2	000003	07/29/2016	2044
0	1	PLANT2	000003	07/31/2016	756
0	1	FILLING PLANT	FG_02	07/01/2016	147
0	1	FILLING PLANT	FG_02	07/02/2016	244
0	1	FILLING PLANT	FG_02	07/04/2016	116
0	1	FILLING PLANT	FG_02	07/05/2016	232
0	1	FILLING PLANT	FG_02	07/07/2016	129
0	1	FILLING PLANT	FG_02	07/08/2016	173
0	1	FILLING PLANT	FG_02	07/09/2016	91
0	1	FILLING PLANT	FG_02	07/10/2016	306
0	1	FILLING PLANT	FG_02	07/11/2016	127
0	1	FILLING PLANT	FG_02	07/12/2016	45
0	1	FILLING PLANT	FG_02	07/13/2016	70
0	1	FILLING PLANT	FG_02	07/14/2016	153
0	1	FILLING PLANT	FG_02	07/15/2016	80
0	1	FILLING PLANT	FG_02	07/16/2016	198
0	1	FILLING PLANT	FG_02	07/17/2016	64
0	1	FILLING PLANT	FG_02	07/19/2016	236
0	1	FILLING PLANT	FG_02	07/20/2016	163
0	1	FILLING PLANT	FG_02	07/21/2016	72
0	1	FILLING PLANT	FG_02	07/22/2016	73
0	1	FILLING PLANT	FG_02	07/23/2016	189
0	1	FILLING PLANT	FG_02	07/25/2016	215
0	1	FILLING PLANT	FG_02	07/26/2016	70
0	1	FILLING PLANT	FG_02	07/27/2016	42
0	1	FILLING PLANT	FG_02	07/29/2016	511
0	1	FILLING PLANT	FG_02	07/31/2016	189
0	1	FILLING PLANT	BULK_01	07/01/2016	147
0	1	FILLING PLANT	BULK_01	07/02/2016	244
0	1	FILLING PLANT	BULK_01	07/04/2016	116
0	1	FILLING PLANT	BULK_01	07/05/2016	232
0	1	FILLING PLANT	BULK_01	07/07/2016	129
0	1	FILLING PLANT	BULK_01	07/08/2016	173
0	1	FILLING PLANT	BULK_01	07/09/2016	91
0	1	FILLING PLANT	BULK_01	07/10/2016	306
0	1	FILLING PLANT	BULK_01	07/11/2016	127
0	1	FILLING PLANT	BULK_01	07/12/2016	45
0	1	FILLING PLANT	BULK_01	07/13/2016	70
0	1	FILLING PLANT	BULK_01	07/14/2016	153
0	1	FILLING PLANT	BULK_01	07/15/2016	80
0	1	FILLING PLANT	BULK_01	07/16/2016	198
0	1	FILLING PLANT	BULK_01	07/17/2016	64
0	1	FILLING PLANT	BULK_01	07/19/2016	236
0	1	FILLING PLANT	BULK_01	07/20/2016	163
0	1	FILLING PLANT	BULK_01	07/21/2016	72
0	1	FILLING PLANT	BULK_01	07/22/2016	73
0	1	FILLING PLANT	BULK_01	07/23/2016	189
0	1	FILLING PLANT	BULK_01	07/25/2016	215
0	1	FILLING PLANT	BULK_01	07/26/2016	70
0	1	FILLING PLANT	BULK_01	07/27/2016	42
0	1	FILLING PLANT	BULK_01	07/29/2016	511
0	1	FILLING PLANT	BULK_01	07/31/2016	189
0	1	FILLING PLANT	PACK_02	07/01/2016	147
0	1	FILLING PLANT	PACK_02	07/02/2016	244
0	1	FILLING PLANT	PACK_02	07/04/2016	116
0	1	FILLING PLANT	PACK_02	07/05/2016	232
0	1	FILLING PLANT	PACK_02	07/07/2016	129
0	1	FILLING PLANT	PACK_02	07/08/2016	173
0	1	FILLING PLANT	PACK_02	07/09/2016	91
0	1	FILLING PLANT	PACK_02	07/10/2016	306
0	1	FILLING PLANT	PACK_02	07/11/2016	127
0	1	FILLING PLANT	PACK_02	07/12/2016	45
0	1	FILLING PLANT	PACK_02	07/13/2016	70
0	1	FILLING PLANT	PACK_02	07/14/2016	153
0	1	FILLING PLANT	PACK_02	07/15/2016	80
0	1	FILLING PLANT	PACK_02	07/16/2016	198
0	1	FILLING PLANT	PACK_02	07/17/2016	64
0	1	FILLING PLANT	PACK_02	07/19/2016	236
0	1	FILLING PLANT	PACK_02	07/20/2016	163
0	1	FILLING PLANT	PACK_02	07/21/2016	72
0	1	FILLING PLANT	PACK_02	07/22/2016	73
0	1	FILLING PLANT	PACK_02	07/23/2016	189
0	1	FILLING PLANT	PACK_02	07/25/2016	215
0	1	FILLING PLANT	PACK_02	07/26/2016	70
0	1	FILLING PLANT	PACK_02	07/27/2016	42
0	1	FILLING PLANT	PACK_02	07/29/2016	511
0	1	FILLING PLANT	PACK_02	07/31/2016	189
0	1	PACK SUPPLIER	PACK_02	07/01/2016	147
0	1	PACK SUPPLIER	PACK_02	07/02/2016	244
0	1	PACK SUPPLIER	PACK_02	07/04/2016	116
0	1	PACK SUPPLIER	PACK_02	07/05/2016	232
0	1	PACK SUPPLIER	PACK_02	07/07/2016	129
0	1	PACK SUPPLIER	PACK_02	07/08/2016	173
0	1	PACK SUPPLIER	PACK_02	07/09/2016	91
0	1	PACK SUPPLIER	PACK_02	07/10/2016	306
0	1	PACK SUPPLIER	PACK_02	07/11/2016	127
0	1	PACK SUPPLIER	PACK_02	07/12/2016	45
0	1	PACK SUPPLIER	PACK_02	07/13/2016	70
0	1	PACK SUPPLIER	PACK_02	07/14/2016	153
0	1	PACK SUPPLIER	PACK_02	07/15/2016	80
0	1	PACK SUPPLIER	PACK_02	07/16/2016	198
0	1	PACK SUPPLIER	PACK_02	07/17/2016	64
0	1	PACK SUPPLIER	PACK_02	07/19/2016	236
0	1	PACK SUPPLIER	PACK_02	07/20/2016	163
0	1	PACK SUPPLIER	PACK_02	07/21/2016	72
0	1	PACK SUPPLIER	PACK_02	07/22/2016	73
0	1	PACK SUPPLIER	PACK_02	07/23/2016	189
0	1	PACK SUPPLIER	PACK_02	07/25/2016	215
0	1	PACK SUPPLIER	PACK_02	07/26/2016	70
0	1	PACK SUPPLIER	PACK_02	07/27/2016	42
0	1	PACK SUPPLIER	PACK_02	07/29/2016	511
0	1	PACK SUPPLIER	PACK_02	07/31/2016	189
0	1	PLANT2	BULK_01	07/01/2016	147
0	1	PLANT2	BULK_01	07/02/2016	244
0	1	PLANT2	BULK_01	07/04/2016	116
0	1	PLANT2	BULK_01	07/05/2016	232
0	1	PLANT2	BULK_01	07/07/2016	129
0	1	PLANT2	BULK_01	07/08/2016	173
0	1	PLANT2	BULK_01	07/09/2016	91
0	1	PLANT2	BULK_01	07/10/2016	306
0	1	PLANT2	BULK_01	07/11/2016	127
0	1	PLANT2	BULK_01	07/12/2016	45
0	1	PLANT2	BULK_01	07/13/2016	70
0	1	PLANT2	BULK_01	07/14/2016	153
0	1	PLANT2	BULK_01	07/15/2016	80
0	1	PLANT2	BULK_01	07/16/2016	198
0	1	PLANT2	BULK_01	07/17/2016	64
0	1	PLANT2	BULK_01	07/19/2016	236
0	1	PLANT2	BULK_01	07/20/2016	163
0	1	PLANT2	BULK_01	07/21/2016	72
0	1	PLANT2	BULK_01	07/22/2016	73
0	1	PLANT2	BULK_01	07/23/2016	189
0	1	PLANT2	BULK_01	07/25/2016	215
0	1	PLANT2	BULK_01	07/26/2016	70
0	1	PLANT2	BULK_01	07/27/2016	42
0	1	PLANT2	BULK_01	07/29/2016	511
0	1	PLANT2	BULK_01	07/31/2016	189
0	1	PLANT1	000001	07/01/2016	294
0	1	PLANT1	000001	07/02/2016	488
0	1	PLANT1	000001	07/04/2016	232
0	1	PLANT1	000001	07/05/2016	464
0	1	PLANT1	000001	07/07/2016	258
0	1	PLANT1	000001	07/08/2016	346
0	1	PLANT1	000001	07/09/2016	182
0	1	PLANT1	000001	07/10/2016	612
0	1	PLANT1	000001	07/11/2016	254
0	1	PLANT1	000001	07/12/2016	90
0	1	PLANT1	000001	07/13/2016	140
0	1	PLANT1	000001	07/14/2016	306
0	1	PLANT1	000001	07/15/2016	160
0	1	PLANT1	000001	07/16/2016	396
0	1	PLANT1	000001	07/17/2016	128
0	1	PLANT1	000001	07/19/2016	472
0	1	PLANT1	000001	07/20/2016	326
0	1	PLANT1	000001	07/21/2016	144
0	1	PLANT1	000001	07/22/2016	146
0	1	PLANT1	000001	07/23/2016	378
0	1	PLANT1	000001	07/25/2016	430
0	1	PLANT1	000001	07/26/2016	140
0	1	PLANT1	000001	07/27/2016	84
0	1	PLANT1	000001	07/29/2016	1022
0	1	PLANT1	000001	07/31/2016	378
0	1	PLANT1	RAW_02	07/01/2016	882
0	1	PLANT1	RAW_02	07/02/2016	1464
0	1	PLANT1	RAW_02	07/04/2016	696
0	1	PLANT1	RAW_02	07/05/2016	1392
0	1	PLANT1	RAW_02	07/07/2016	774
0	1	PLANT1	RAW_02	07/08/2016	1038
0	1	PLANT1	RAW_02	07/09/2016	546
0	1	PLANT1	RAW_02	07/10/2016	1836
0	1	PLANT1	RAW_02	07/11/2016	762
0	1	PLANT1	RAW_02	07/12/2016	270
0	1	PLANT1	RAW_02	07/13/2016	420
0	1	PLANT1	RAW_02	07/14/2016	918
0	1	PLANT1	RAW_02	07/15/2016	480
0	1	PLANT1	RAW_02	07/16/2016	1188
0	1	PLANT1	RAW_02	07/17/2016	384
0	1	PLANT1	RAW_02	07/19/2016	1416
0	1	PLANT1	RAW_02	07/20/2016	978
0	1	PLANT1	RAW_02	07/21/2016	432
0	1	PLANT1	RAW_02	07/22/2016	438
0	1	PLANT1	RAW_02	07/23/2016	1134
0	1	PLANT1	RAW_02	07/25/2016	1290
0	1	PLANT1	RAW_02	07/26/2016	420
0	1	PLANT1	RAW_02	07/27/2016	252
0	1	PLANT1	RAW_02	07/29/2016	3066
0	1	PLANT1	RAW_02	07/31/2016	1134
0	1	PLANT1	RAW_01	07/01/2016	735
0	1	PLANT1	RAW_01	07/02/2016	1220
0	1	PLANT1	RAW_01	07/04/2016	580
0	1	PLANT1	RAW_01	07/05/2016	1160
0	1	PLANT1	RAW_01	07/07/2016	645
0	1	PLANT1	RAW_01	07/08/2016	865
0	1	PLANT1	RAW_01	07/09/2016	455
0	1	PLANT1	RAW_01	07/10/2016	1530
0	1	PLANT1	RAW_01	07/11/2016	635
0	1	PLANT1	RAW_01	07/12/2016	225
0	1	PLANT1	RAW_01	07/13/2016	350
0	1	PLANT1	RAW_01	07/14/2016	765
0	1	PLANT1	RAW_01	07/15/2016	400
0	1	PLANT1	RAW_01	07/16/2016	990
0	1	PLANT1	RAW_01	07/17/2016	320
0	1	PLANT1	RAW_01	07/19/2016	1180
0	1	PLANT1	RAW_01	07/20/2016	815
0	1	PLANT1	RAW_01	07/21/2016	360
0	1	PLANT1	RAW_01	07/22/2016	365
0	1	PLANT1	RAW_01	07/23/2016	945
0	1	PLANT1	RAW_01	07/25/2016	1075
0	1	PLANT1	RAW_01	07/26/2016	350
0	1	PLANT1	RAW_01	07/27/2016	210
0	1	PLANT1	RAW_01	07/29/2016	2555
0	1	PLANT1	RAW_01	07/31/2016	945
0	1	PLANT1	000002	07/01/2016	441
0	1	PLANT1	000002	07/02/2016	732
0	1	PLANT1	000002	07/04/2016	348
0	1	PLANT1	000002	07/05/2016	696
0	1	PLANT1	000002	07/07/2016	387
0	1	PLANT1	000002	07/08/2016	519
0	1	PLANT1	000002	07/09/2016	273
0	1	PLANT1	000002	07/10/2016	918
0	1	PLANT1	000002	07/11/2016	381
0	1	PLANT1	000002	07/12/2016	135
0	1	PLANT1	000002	07/13/2016	210
0	1	PLANT1	000002	07/14/2016	459
0	1	PLANT1	000002	07/15/2016	240
0	1	PLANT1	000002	07/16/2016	594
0	1	PLANT1	000002	07/17/2016	192
0	1	PLANT1	000002	07/19/2016	708
0	1	PLANT1	000002	07/20/2016	489
0	1	PLANT1	000002	07/21/2016	216
0	1	PLANT1	000002	07/22/2016	219
0	1	PLANT1	000002	07/23/2016	567
0	1	PLANT1	000002	07/25/2016	645
0	1	PLANT1	000002	07/26/2016	210
0	1	PLANT1	000002	07/27/2016	126
0	1	PLANT1	000002	07/29/2016	1533
0	1	PLANT1	000002	07/31/2016	567
0	1	PLANT1	RAW_03	07/01/2016	1911
0	1	PLANT1	RAW_03	07/02/2016	3172
0	1	PLANT1	RAW_03	07/04/2016	1508
0	1	PLANT1	RAW_03	07/05/2016	3016
0	1	PLANT1	RAW_03	07/07/2016	1677
0	1	PLANT1	RAW_03	07/08/2016	2249
0	1	PLANT1	RAW_03	07/09/2016	1183
0	1	PLANT1	RAW_03	07/10/2016	3978
0	1	PLANT1	RAW_03	07/11/2016	1651
0	1	PLANT1	RAW_03	07/12/2016	585
0	1	PLANT1	RAW_03	07/13/2016	910
0	1	PLANT1	RAW_03	07/14/2016	1989
0	1	PLANT1	RAW_03	07/15/2016	1040
0	1	PLANT1	RAW_03	07/16/2016	2574
0	1	PLANT1	RAW_03	07/17/2016	832
0	1	PLANT1	RAW_03	07/19/2016	3068
0	1	PLANT1	RAW_03	07/20/2016	2119
0	1	PLANT1	RAW_03	07/21/2016	936
0	1	PLANT1	RAW_03	07/22/2016	949
0	1	PLANT1	RAW_03	07/23/2016	2457
0	1	PLANT1	RAW_03	07/25/2016	2795
0	1	PLANT1	RAW_03	07/26/2016	910
0	1	PLANT1	RAW_03	07/27/2016	546
0	1	PLANT1	RAW_03	07/29/2016	6643
0	1	PLANT1	RAW_03	07/31/2016	2457
0	1	PLANT1	000003	07/01/2016	588
0	1	PLANT1	000003	07/02/2016	976
0	1	PLANT1	000003	07/04/2016	464
0	1	PLANT1	000003	07/05/2016	928
0	1	PLANT1	000003	07/07/2016	516
0	1	PLANT1	000003	07/08/2016	692
0	1	PLANT1	000003	07/09/2016	364
0	1	PLANT1	000003	07/10/2016	1224
0	1	PLANT1	000003	07/11/2016	508
0	1	PLANT1	000003	07/12/2016	180
0	1	PLANT1	000003	07/13/2016	280
0	1	PLANT1	000003	07/14/2016	612
0	1	PLANT1	000003	07/15/2016	320
0	1	PLANT1	000003	07/16/2016	792
0	1	PLANT1	000003	07/17/2016	256
0	1	PLANT1	000003	07/19/2016	944
0	1	PLANT1	000003	07/20/2016	652
0	1	PLANT1	000003	07/21/2016	288
0	1	PLANT1	000003	07/22/2016	292
0	1	PLANT1	000003	07/23/2016	756
0	1	PLANT1	000003	07/25/2016	860
0	1	PLANT1	000003	07/26/2016	280
0	1	PLANT1	000003	07/27/2016	168
0	1	PLANT1	000003	07/29/2016	2044
0	1	PLANT1	000003	07/31/2016	756
